price,area,bathrooms,floor,total_floors,furnishing,transaction,location
2500000,430,2,4,7,1,0,67
15500000,676,2,2,12,0,0,67
21000000,1115,3,18,28,1,0,67
16000000,950,3,15,30,0,0,67
10500000,530,2,20,26,0,0,67
11500000,700,2,8,19,1,0,67
23000000,902,2,14,28,0,0,67
23500000,1090,3,17,30,1,0,67
6500000,640,2,2,12,0,1,67
7100000,450,1,2,7,0,0,67
16500000,880,2,10,20,1,0,67
31000000,1070,4,21,28,1,0,67
5700000,300,1,4,17,1,0,67
27500000,1250,3,8,27,0,0,67
8000000,610,2,5,7,0,0,67
6000000,700,2,6,16,0,0,67
20000000,900,2,25,27,0,0,67
11200000,680,2,8,30,1,0,67
25400000,1163,3,15,18,0,1,67
4100000,430,1,16,16,0,0,67
2480000,486,1,7,7,1,0,67
2320000,486,1,7,7,1,0,67
9400000,441,1,7,7,1,0,67
1800000,448,1,0,4,1,0,67
10700000,752,2,7,11,1,0,67
28500000,1015,3,11,28,1,0,67
4500000,515,2,2,8,0,0,67
6500000,425,2,9,16,0,0,67
4700000,350,1,5,9,0,0,67
16000000,635,2,20,36,0,0,67
1800000,401,2,3,3,0,0,67
9000000,490,2,4,7,2,0,67
3200000,425,2,4,16,0,0,67
13600000,580,1,8,15,0,1,67
4000000,386,2,4,8,1,0,67
6000000,486,1,6,7,0,0,67
2500000,675,2,5,7,0,0,67
2350000,405,2,3,12,0,1,67
8090000,600,2,5,8,1,0,67
7500000,838,3,15,18,0,0,67
12500000,574,2,17,18,1,0,67
2500000,430,2,1,7,0,0,67
5500000,450,2,7,22,0,0,67
24500000,999,3,18,27,1,0,67
12500000,607,2,6,22,0,1,67
10000000,586,2,13,20,0,0,67
7500000,470,2,3,7,1,0,67
26900000,1100,3,4,26,0,0,67
17500000,750,2,10,30,0,0,67
14000000,800,2,1,13,0,0,67
28500000,1246,3,9,19,0,0,67
13500000,580,1,9,15,0,1,67
10200000,586,2,15,20,0,0,67
6800000,685,2,3,7,0,0,67
35000000,1518,4,18,30,0,1,67
57900000,2020,5,13,30,1,0,67
7500000,455,2,28,30,2,0,67
22500000,1090,3,10,22,1,0,67
27500000,1070,3,12,27,0,0,67
2800000,400,1,0,4,0,0,67
3329999,585,2,5,12,0,1,67
14500000,826,3,6,27,0,0,67
5350000,444,2,4,7,0,1,67
2500000,650,1,3,3,0,1,67
13000000,750,2,24,26,0,1,67
8300000,650,2,4,7,0,0,67
21900000,993,3,12,27,1,0,67
12200000,711,2,25,32,1,0,67
21000000,1042,3,16,18,0,1,67
8900000,611,2,9,20,0,1,67
9500000,670,2,3,7,1,0,67
14100000,779,2,13,26,0,0,67
7600000,525,2,15,16,0,0,67
10800000,636,2,11,26,0,0,67
5100000,610,2,1,5,0,0,67
4000000,450,1,7,8,0,0,67
14000000,720,2,11,28,0,0,67
22500000,1100,3,3,5,0,0,67
3400000,440,2,9,16,0,1,67
5400000,700,2,5,16,0,1,67
6600000,420,1,4,7,1,0,67
19000000,900,2,3,5,0,0,67
14000000,851,2,27,36,1,0,67
6000000,580,2,17,25,0,0,67
6500000,580,2,2,7,0,0,67
4100000,650,2,2,7,2,0,67
9000000,620,2,6,7,0,0,67
6200000,444,2,23,28,1,0,67
3290000,530,2,5,12,0,1,67
4500000,400,1,4,7,0,1,67
4500000,778,1,4,4,0,0,67
7500000,710,2,2,12,0,0,67
28000000,1380,3,12,31,0,0,67
12000000,800,2,5,14,1,0,67
4700000,414,1,9,14,1,1,67
14300000,851,2,32,36,1,0,67
24000000,1520,4,14,27,0,0,67
20000000,927,3,5,27,0,0,67
16000000,690,2,16,22,1,0,67
7200000,615,2,14,28,1,0,67
7509999,472,2,12,30,0,0,67
4800000,500,2,3,11,0,0,67
20700000,685,2,25,29,1,1,67
20500000,1190,3,9,20,0,0,67
12000000,711,2,20,32,1,0,67
16500000,698,2,12,33,0,1,67
5900000,456,1,8,19,1,0,67
8500000,550,1,4,12,2,0,67
6050000,503,2,4,7,0,1,67
22500000,1073,3,12,22,0,0,67
18500000,1116,3,5,7,0,0,67
19500000,846,2,12,27,1,0,67
7300000,650,2,9,18,1,0,67
16500000,800,2,1,12,1,0,67
12100000,691,2,10,26,0,0,67
14500000,660,2,3,16,1,0,67
14500000,652,2,17,19,2,0,67
13500000,661,2,2,27,0,0,67
26500000,700,2,7,7,0,1,67
6500000,565,1,4,4,0,0,67
11299999,700,2,13,42,1,0,67
17500000,720,2,3,8,0,1,67
24900000,1000,3,4,7,0,1,67
5500000,520,1,4,7,1,0,67
18500000,750,2,10,28,1,0,67
15100000,820,2,3,7,1,0,67
24000000,1168,3,15,32,0,1,67
21000000,1123,3,27,31,2,0,67
24000000,1015,2,10,28,1,0,67
12000000,710,3,5,7,1,0,67
5400000,309,1,2,14,0,0,67
4500000,467,1,5,7,0,0,67
6000000,413,2,7,17,0,0,67
5100000,385,1,0,4,1,0,67
11100000,761,1,2,2,2,0,67
8900000,778,2,11,25,0,1,67
11500000,680,2,15,28,1,0,67
3100000,443,1,4,8,0,0,67
2800000,440,1,2,7,0,0,67
42500000,1350,3,18,27,1,0,67
17400000,702,2,13,32,0,0,67
15500000,960,3,5,30,0,0,67
6900000,444,2,14,27,0,0,67
6000000,437,1,7,7,0,0,67
4500000,702,2,4,7,0,0,67
24700000,950,2,5,33,1,0,67
51100000,1850,4,17,29,2,0,67
11200000,727,2,11,24,1,0,67
4500000,638,2,4,18,0,0,67
6850000,600,2,13,24,1,1,67
23100000,1153,3,28,32,0,1,67
5100000,490,2,18,24,1,1,67
2000000,320,1,4,7,1,0,67
27500000,1294,3,13,25,0,0,67
23300000,1153,3,28,32,0,1,67
2750000,475,2,2,9,0,0,67
6200000,437,1,0,28,0,0,67
6100000,458,2,12,21,2,0,67
8500000,460,2,6,18,1,0,67
4400000,585,2,6,8,1,0,67
17000000,795,2,8,8,0,1,67
18900000,975,3,8,25,0,0,67
1500000,364,1,3,5,0,0,67
43099999,1700,4,14,20,2,0,67
15900000,690,2,5,22,0,0,67
8200000,640,2,1,7,1,0,67
7200000,770,2,4,7,0,0,67
1700000,300,1,3,8,0,0,67
3400000,477,1,2,20,1,0,67
20000000,700,2,10,24,1,0,67
11000000,672,2,8,28,2,0,67
5200000,455,2,1,7,2,1,67
9000000,600,2,7,7,0,0,67
12200000,775,2,10,36,1,0,67
18500000,760,2,10,28,0,0,67
5500000,430,2,2,11,1,0,67
5800000,410,1,4,7,1,0,67
2330000,420,1,2,7,0,1,67
8800000,950,2,3,7,1,0,67
9500000,645,2,10,25,1,0,67
9800000,680,2,3,16,1,0,67
10000000,480,2,22,33,0,0,67
11800000,624,2,14,27,1,0,67
2200000,480,1,0,3,0,0,67
5900000,607,2,5,7,0,0,67
15000000,1252,3,8,17,1,0,67
2800000,444,2,13,14,1,0,67
4800000,480,1,5,7,0,0,67
36900000,1424,3,3,31,0,0,67
8800000,680,2,3,22,0,0,67
9000000,525,2,1,20,1,0,67
2700000,290,1,3,7,1,0,67
50000000,1800,5,30,32,0,0,67
8000000,600,2,2,20,0,0,67
2750000,400,1,1,7,1,0,67
4400000,638,2,16,18,0,0,67
8900000,610,2,11,19,1,0,67
6500000,472,2,19,31,1,0,67
5400000,510,2,3,16,1,0,67
10800000,952,3,4,30,0,0,67
13200000,848,2,4,36,1,0,67
5500000,425,2,3,7,0,0,67
8000000,770,2,4,4,2,0,67
4550000,350,1,3,4,2,0,67
18500000,710,2,13,34,0,1,67
7700000,600,2,16,16,0,0,67
5200000,437,2,6,37,0,1,67
6800000,371,1,7,7,1,0,67
14900000,858,2,19,36,1,0,67
9500000,900,3,10,18,2,0,67
7000000,738,2,5,18,1,0,67
16500000,734,2,11,27,1,0,67
5500000,815,2,4,4,1,0,67
12000000,775,2,8,36,1,0,67
2300000,570,2,4,4,0,0,67
16500000,650,2,5,6,0,0,67
7000000,465,2,5,7,2,0,67
3400000,557,2,2,12,0,0,67
2190000,392,1,2,4,0,1,67
4000000,6363,2,2,7,0,0,67
72500000,2350,4,7,26,2,0,67
13500000,700,2,11,36,0,0,67
22500000,993,3,14,27,1,0,67
11000000,672,2,2,28,1,0,67
4200000,450,2,3,15,0,0,67
11500000,672,2,25,30,0,0,67
8000000,640,2,6,14,1,0,67
11600000,668,2,13,27,1,0,67
12700000,640,2,6,7,1,0,67
6500000,750,1,4,4,0,0,67
14000000,907,2,2,20,2,0,67
5700000,286,2,22,24,0,0,67
10500000,640,2,13,32,0,0,67
31000000,1370,3,10,18,0,0,67
4850000,445,2,19,24,1,1,67
34000000,1395,3,11,27,1,0,67
8000000,600,2,3,7,1,0,67
2200000,360,1,1,4,0,0,67
15600000,575,2,8,11,2,0,67
15600000,575,2,8,11,2,0,67
7800000,575,2,12,29,0,0,67
9000000,525,2,4,27,0,0,67
4100000,622,2,8,20,1,0,67
9600000,586,2,8,20,0,0,67
11700000,510,1,5,7,0,1,67
3800000,406,2,2,23,0,0,67
9700000,586,2,10,20,0,0,67
15000000,750,2,28,30,0,0,67
8000000,725,2,8,14,2,0,67
9800000,586,2,11,20,0,0,67
7509999,472,2,15,28,1,0,67
5900000,440,2,22,30,0,0,67
10600000,605,2,5,7,0,1,67
5500000,600,2,2,4,0,0,67
7400000,455,2,25,28,0,0,67
10000000,765,2,2,14,1,0,67
18000000,955,2,20,30,1,1,67
5300000,738,2,4,18,0,0,67
3300000,576,1,2,7,1,0,67
11500000,475,1,5,8,0,1,67
14000000,710,2,16,38,0,1,67
7500000,576,2,15,17,1,0,67
35000000,1250,3,15,30,0,1,67
19500000,870,2,19,28,1,0,67
29500000,1090,2,12,30,0,1,67
3500000,500,1,1,5,2,0,67
5200000,420,2,16,21,1,0,67
4500000,455,1,4,7,0,0,67
9500000,586,2,9,20,0,0,67
5700000,527,2,17,25,0,1,67
2410000,452,2,5,12,0,1,67
21000000,1134,3,24,28,0,0,67
8300000,622,2,10,14,0,1,67
6200000,680,2,2,8,1,0,67
8800000,421,2,24,25,1,0,67
2200000,515,1,2,4,0,0,67
3650000,645,1,2,7,1,0,67
5500000,524,2,2,22,0,1,67
15500000,922,2,26,28,0,0,67
13000000,1195,3,5,22,0,0,67
1000000,360,1,2,5,0,0,67
12500000,700,2,3,3,2,0,67
37500000,1600,4,10,28,1,0,67
2200000,405,2,1,4,0,0,67
8000000,700,2,9,12,0,1,67
18000000,1100,3,12,28,1,0,67
49000000,1700,4,18,29,0,1,67
7200000,437,1,8,26,1,0,67
10000000,750,2,1,4,1,0,67
3260000,516,2,5,12,0,1,67
17900000,1321,3,16,29,0,0,67
10200000,540,2,3,7,0,0,67
4200000,638,2,8,18,0,0,67
14500000,720,2,10,27,0,0,67
13500000,728,2,2,22,1,0,67
10300000,586,2,16,20,0,0,67
10400000,586,2,17,20,0,0,67
10800000,625,2,5,7,0,1,67
3000000,500,1,1,4,1,0,67
10000000,620,2,2,7,1,0,67
10500000,586,2,19,20,0,0,67
1500000,233,1,0,7,0,0,67
27000000,1266,3,8,8,0,0,67
23000000,1120,3,6,7,0,0,67
2750000,530,1,7,7,0,0,67
9000000,1400,3,1,4,2,1,0
3650000,1660,2,2,3,0,1,0
4700000,1500,2,7,12,1,0,0
3000000,1300,2,0,4,1,0,0
7000000,1600,3,2,2,1,0,0
5800000,1550,4,3,8,1,0,0
4400000,1400,3,7,15,0,0,0
2450000,777,2,7,9,0,0,0
2700000,980,2,0,3,0,0,0
5500000,1200,2,2,4,1,0,0
2900000,1250,3,1,3,0,1,0
2800000,1250,2,2,3,0,0,0
7500000,1400,2,1,12,1,1,0
3500000,780,2,7,14,0,0,0
5000000,1496,2,1,3,2,1,0
4450000,1480,2,3,4,0,1,0
3800000,2200,3,3,4,1,0,0
4129999,862,2,1,11,1,0,0
2100000,770,2,1,3,0,0,0
2000000,725,2,2,2,0,0,0
4500000,1600,2,3,15,1,0,0
15000000,1950,5,6,7,2,0,0
4100000,1014,2,1,2,0,0,0
3600000,900,2,3,15,1,0,0
6100000,1984,4,6,14,0,0,0
8800000,1590,3,3,6,2,0,0
4650000,1600,2,1,4,0,0,0
7000000,1290,3,0,2,1,0,0
3500000,750,2,5,14,0,1,0
7500000,1675,3,9,11,0,0,0
55000000,1350,2,3,6,1,0,0
4500000,1350,2,2,4,0,0,0
4500000,1384,2,3,9,2,0,0
3500000,800,2,1,2,0,0,0
7200000,1286,3,2,3,2,0,0
4000000,1050,2,1,11,2,0,0
4700000,1600,2,1,3,0,1,0
9300000,1788,3,8,17,1,0,0
4100000,108,2,0,3,1,1,0
4500000,1200,2,4,7,1,0,0
8330000,1540,3,7,8,1,0,0
3300000,925,2,1,2,0,0,0
4000000,2225,3,2,2,1,1,0
2400000,926,2,9,9,0,1,0
3400000,1213,2,2,3,0,0,0
5000000,1000,2,3,3,1,0,0
5500000,130,3,0,3,1,1,0
3500000,890,2,3,4,1,0,0
4500000,1280,2,2,2,2,0,0
4000000,750,2,1,4,1,0,0
3000000,1024,2,2,2,2,0,0
7000000,1800,3,3,3,0,0,0
4600000,1350,2,1,4,0,0,0
3500000,950,2,3,4,2,0,0
4000000,1105,2,8,11,1,0,0
2480000,886,2,4,13,1,0,0
3800000,900,2,0,3,0,0,0
4129999,862,2,1,11,1,0,0
4500000,950,2,2,6,1,0,0
6000000,1400,2,2,10,0,0,0
4000000,980,2,4,11,1,0,0
6400000,2000,5,6,6,2,0,0
6000000,1600,3,6,13,1,0,0
3500000,900,2,1,2,0,0,0
15500000,2100,3,4,10,0,0,0
9000000,2050,3,4,9,1,0,0
5000000,960,2,1,2,1,0,0
6000000,1300,2,2,3,0,0,0
1900000,750,2,0,3,1,0,0
4000000,850,2,3,3,1,0,0
7000000,1200,3,1,1,1,0,0
7000000,1300,2,2,3,0,0,0
3000000,1084,2,4,6,0,0,0
1750000,660,1,7,10,1,0,0
2500000,700,2,2,3,1,0,0
4500000,902,2,9,14,1,0,0
2600000,850,2,2,2,1,0,0
10000000,1500,3,1,5,1,0,0
4000000,1350,2,2,2,0,1,0
7500000,1525,3,0,3,1,0,0
3500000,1075,2,5,7,0,0,0
3020000,777,3,0,6,1,0,0
4200000,1460,2,2,12,1,0,0
3850000,1000,2,1,2,1,0,0
2580000,750,2,7,14,1,1,0
3600000,800,2,0,1,1,0,0
4500000,1480,2,1,3,0,1,0
1850000,650,1,9,11,1,1,0
4200000,1100,2,1,3,1,0,0
5500000,1100,2,2,2,1,0,0
3800000,1250,2,11,11,1,0,0
3400000,1350,2,5,12,1,0,0
3000000,900,2,2,2,2,0,0
4000000,1600,2,2,2,0,0,0
8500000,1550,3,3,12,1,0,0
5800000,1430,2,2,2,0,0,0
1800000,680,1,5,9,1,0,0
2650000,850,2,2,3,1,0,0
5200000,1100,2,1,2,1,0,0
4000000,1268,2,2,4,1,1,0
4200000,1600,3,6,14,0,0,0
25000000,4000,3,3,8,1,1,0
1600000,515,2,3,9,1,0,0
6200000,1328,2,5,5,1,0,0
4200000,900,2,0,2,1,0,0
8500000,1480,4,3,14,0,0,0
9040000,1650,3,12,16,0,0,0
6700000,1130,2,6,9,1,0,0
1700000,680,2,0,9,0,0,0
1200000,466,1,1,9,0,0,0
6700000,1055,3,3,14,1,0,0
4100000,1515,2,3,3,0,0,0
7000000,1550,3,1,4,0,0,0
2700000,1450,2,2,3,0,0,0
8500000,1480,4,3,14,0,0,0
5400000,1280,3,8,9,1,0,0
8700000,1100,2,3,4,0,0,0
4500000,1450,2,1,2,1,0,0
6500000,1808,2,1,4,1,0,0
1850000,760,2,2,2,0,0,0
3650000,1370,2,4,15,0,0,0
5990000,1750,2,3,4,1,0,0
35000000,2600,4,5,6,2,0,0
8500000,1400,2,1,4,0,1,0
5500000,1500,2,1,4,1,0,0
4100000,895,2,0,2,0,0,0
13000000,1500,4,0,2,1,0,0
7500000,1500,4,2,2,0,0,0
3200000,876,2,1,2,0,0,0
6500000,1450,3,5,13,1,0,0
4200000,900,2,0,2,1,0,0
1950000,876,2,1,2,0,0,0
4000000,1200,2,4,4,1,0,0
7500000,1350,2,3,4,0,1,0
3500000,1400,2,1,3,2,0,0
2850000,777,2,0,7,0,0,0
8240000,1500,4,1,6,1,0,0
4500000,1450,2,1,4,1,0,0
14500000,181,3,10,15,0,1,0
5500000,1550,3,5,10,0,0,0
4600000,1480,3,1,3,1,1,0
2700000,1430,2,2,2,0,0,0
3000000,140,2,3,3,1,1,0
1650000,750,2,1,2,0,0,0
4830000,1328,3,2,5,1,1,0
3800000,980,2,4,11,1,0,0
17000000,2100,3,3,5,2,0,0
6800000,1776,3,6,6,0,0,0
4129999,861,2,2,11,1,1,0
8500000,2100,3,2,3,0,0,0
9000000,2100,3,3,9,0,1,0
2800000,777,3,9,9,0,0,0
3450000,920,2,9,14,0,0,0
6000000,1450,2,3,7,1,0,0
4500000,1250,2,3,4,1,0,0
30000000,2700,4,2,2,2,1,0
3950000,950,2,2,3,1,0,0
8000000,2000,4,9,13,0,1,0
2200000,600,1,1,2,1,1,0
5700000,2030,4,2,10,0,0,0
4300000,1400,2,2,3,0,0,0
1250000,439,1,7,9,2,0,0
4500000,800,2,0,4,2,0,0
8700000,1788,3,5,16,1,0,0
10000000,1200,2,1,2,0,0,0
9000000,1580,3,8,15,1,0,0
5700000,1250,3,0,3,1,1,0
3100000,950,2,1,4,0,0,0
5800000,1505,3,5,7,1,0,0
4500000,1350,2,2,3,2,1,0
2000000,840,2,0,3,1,0,0
5500000,1650,3,2,3,1,0,0
3000000,700,1,4,5,0,0,0
5600000,1430,2,2,2,1,0,0
6500000,1350,2,0,2,1,0,0
8200000,1690,4,5,12,1,0,0
1650000,600,1,7,9,1,0,0
2700000,1400,2,1,4,0,0,0
9000000,1788,3,6,16,1,0,0
2750000,1000,2,1,3,0,0,0
5700000,2030,4,3,10,0,0,0
5200000,1600,2,1,3,0,0,0
6500000,2030,4,5,12,0,0,0
3800000,985,2,2,4,1,1,0
5900000,1750,2,2,4,1,1,0
2650000,675,2,1,3,0,0,0
3500000,950,2,14,14,0,0,0
3800000,1100,2,1,4,2,0,0
6500000,1200,2,7,14,0,0,0
3500000,1100,2,0,3,0,0,0
3500000,1500,2,0,1,1,0,0
2000000,835,2,6,9,1,0,0
3700000,720,2,2,4,0,0,0
4500000,895,2,0,2,0,0,0
3800000,1030,2,7,10,0,0,0
2300000,950,2,1,2,1,0,0
3400000,1056,2,4,4,1,0,0
1900000,680,1,7,9,0,0,0
6200000,1346,3,6,14,0,0,0
1230000,292,1,9,9,0,0,0
9000000,2100,3,3,5,0,1,0
2700000,650,1,1,4,0,0,1
2700000,550,1,2,4,0,0,1
2100000,450,1,1,3,1,0,1
3400000,650,1,3,3,0,1,1
990000,408,1,2,3,0,0,1
2400000,760,1,2,2,0,0,1
3100000,700,2,4,7,0,0,1
34000000,2700,4,4,9,2,0,1
8500000,1200,2,1,3,2,0,1
6000000,1070,2,1,4,0,0,1
5000000,861,2,1,3,0,0,1
9500000,1050,2,5,7,1,1,3
5500000,1000,2,3,5,0,0,3
5200000,650,2,3,5,2,0,3
9480000,920,2,2,5,0,0,3
3000000,684,2,7,7,1,0,3
6200000,934,2,10,14,1,1,3
10000000,1150,2,1,3,2,0,3
7200000,1150,2,3,4,1,0,3
9780000,920,2,4,5,0,0,3
2500000,655,1,0,2,1,0,3
7200000,650,2,12,12,0,0,3
6500000,1150,2,5,7,1,0,3
4600000,695,2,1,10,1,1,3
5000000,670,2,9,10,0,0,3
30000000,1800,2,1,1,1,0,3
7500000,1000,2,2,2,0,0,3
1900000,470,1,1,6,1,0,3
6500000,950,2,4,5,0,0,3
8500000,1000,2,3,4,2,0,3
4200000,788,2,4,7,0,0,3
10000000,1300,3,1,2,1,0,3
4600000,750,2,1,7,1,0,3
7200000,1424,3,2,7,0,0,3
17000000,1290,3,3,7,1,0,3
6000000,545,1,1,4,1,0,3
4450000,750,2,9,15,0,0,3
17500000,2600,4,2,2,1,0,3
4500000,405,1,3,4,0,0,3
13500000,1370,3,2,2,0,1,3
17500000,1450,3,7,7,1,0,3
7200000,1424,3,2,7,1,0,3
5500000,762,2,4,5,0,0,3
5500000,720,2,2,4,1,1,3
1600000,400,1,3,3,0,0,3
3600000,832,2,1,3,1,0,3
8600000,834,2,8,13,0,1,3
13500000,1300,3,5,5,1,0,3
12500000,1100,2,0,5,2,0,3
9000000,1150,2,0,3,1,0,3
6400000,800,2,2,3,0,0,3
4800000,984,2,6,7,2,0,3
9000000,1036,2,1,4,0,0,3
7000000,750,3,1,6,0,0,3
6000000,950,2,2,4,0,0,3
5900000,1500,4,4,4,1,0,3
7500000,120,3,0,1,2,0,3
3500000,700,2,1,4,2,0,3
1700000,400,1,3,3,2,0,3
24000000,2050,4,1,6,0,1,3
6500000,840,2,2,3,0,0,3
10000000,938,2,6,6,2,0,3
4500000,450,1,2,4,1,0,3
13000000,1350,2,6,6,1,0,3
4400000,1320,2,6,6,0,0,3
5800000,935,2,4,14,0,0,3
4480000,890,2,12,12,1,0,3
4630000,690,2,3,5,1,0,3
2600000,650,1,1,1,2,0,3
6000000,1430,2,1,3,0,0,3
11000000,1200,2,4,4,2,0,3
4720000,695,2,3,10,0,0,3
7700000,1100,2,3,3,0,0,3
4650000,810,2,3,7,1,0,3
5000000,710,2,3,11,1,0,3
6500000,840,2,14,14,0,0,3
4800000,1350,3,4,4,1,0,3
5900000,1000,2,4,15,1,1,3
10600000,888,2,2,5,0,1,3
2200000,355,1,1,2,1,0,3
10000000,1105,2,4,4,0,0,3
17000000,1450,3,5,7,0,0,3
9100000,1004,2,4,5,0,1,3
3600000,832,2,1,3,0,0,3
9500000,1456,3,4,7,1,0,3
6500000,807,2,2,2,1,0,3
7500000,700,2,0,4,0,0,3
5600000,935,2,11,14,0,0,3
9000000,560,2,1,4,1,0,3
7000000,1100,2,1,4,1,0,3
10000000,3000,2,2,2,0,0,3
4500000,536,2,2,9,2,0,3
6000000,650,2,6,12,0,0,3
8000000,750,2,7,12,0,0,3
5600000,1000,2,2,4,0,0,3
7500000,980,2,3,3,0,0,3
1900000,300,1,3,3,0,0,3
5600000,900,2,6,11,0,0,3
7700000,1200,2,0,2,1,0,3
24000000,1800,3,4,7,1,0,3
24000000,1850,3,3,10,1,0,3
6300000,645,2,4,12,0,1,3
19000000,1520,3,4,10,1,0,3
16200000,1400,3,3,7,1,0,3
5500000,935,3,11,14,0,0,3
6200000,800,2,4,5,0,0,3
7820000,1050,3,3,5,1,0,3
12000000,950,2,3,7,0,0,3
13000000,1300,3,0,4,0,0,3
6600000,775,2,1,3,0,0,3
7600000,580,2,3,6,1,0,3
7690000,900,2,0,4,0,1,3
9500000,1254,3,3,6,1,0,3
17000000,1100,3,3,5,1,0,3
13500000,1087,2,3,7,1,1,3
20099999,1777,3,3,7,1,1,3
6500000,1178,3,3,2,1,0,3
11000000,1000,2,5,8,2,0,3
4660000,793,2,3,11,1,1,3
12700000,888,2,0,5,1,1,3
6000000,789,2,3,12,1,1,3
8000000,588,2,3,7,1,0,3
6100000,750,2,2,3,0,0,3
6000000,750,2,4,4,0,0,3
6800000,1106,3,7,7,0,0,3
4520000,690,2,2,10,0,1,3
4000000,684,2,2,6,1,0,3
5500000,850,2,2,4,1,0,4
3500000,1000,2,2,5,0,0,4
2000000,690,1,2,3,0,0,4
3500000,900,1,3,3,0,0,4
5500000,800,2,3,4,0,0,4
4500000,900,2,3,5,1,0,4
3800000,850,2,1,5,0,0,4
2300000,625,1,2,4,0,0,4
3600000,556,2,2,4,0,1,4
2600000,650,2,3,6,0,0,4
3500000,700,1,3,7,0,0,4
1650000,600,1,3,3,1,0,4
5500000,800,2,3,4,1,0,4
2500000,700,2,2,4,0,1,4
2700000,750,2,2,4,1,0,4
3500000,600,1,1,6,1,0,4
2800000,645,2,3,5,0,0,4
3900000,497,1,3,5,0,0,4
3050000,700,1,3,3,0,0,4
6900000,1520,3,5,8,0,0,4
2500000,460,1,4,4,0,0,4
2200000,600,1,1,6,0,0,4
5700000,730,2,6,7,0,1,4
5000000,835,2,1,5,0,0,4
3500000,600,2,3,2,2,0,4
2700000,650,1,2,3,0,1,4
1250000,600,1,2,2,0,0,4
3200000,460,1,3,4,0,0,4
4800000,800,1,1,3,0,0,4
2700000,532,2,4,4,0,0,4
2500000,1200,2,2,4,0,0,4
7200000,960,2,1,3,0,1,4
2500000,450,1,0,3,0,0,4
8000000,1250,3,3,7,1,0,4
4500000,805,1,2,3,0,0,4
3800000,864,2,4,5,0,0,4
5200000,750,2,6,7,2,0,4
3200000,650,2,2,3,0,0,4
5500000,905,4,3,3,0,0,4
2200000,600,1,3,3,2,0,4
2200000,461,1,2,3,0,0,4
5600000,600,2,1,2,0,0,4
17000000,1500,4,8,9,0,0,4
9500000,1650,3,3,4,0,0,4
16000000,1400,4,8,8,1,0,4
3200000,630,2,2,2,1,0,4
1350000,611,1,3,4,0,0,4
3700000,800,1,4,4,0,0,4
1200000,400,1,3,4,0,0,4
6000000,625,1,2,2,1,0,4
1700000,380,1,3,4,0,0,4
2200000,350,1,1,2,0,0,4
3300000,900,2,4,4,0,0,4
7000000,800,1,1,3,0,0,4
3500000,900,1,2,4,0,0,4
3000000,552,1,2,2,1,0,4
1700000,460,1,1,3,0,0,4
7500000,1100,2,4,4,2,0,4
4500000,850,2,2,4,0,1,4
3200000,700,2,3,3,1,0,4
7500000,1000,1,2,3,1,0,4
1650000,425,1,3,5,0,1,4
2750000,450,1,1,2,0,0,4
3900000,870,2,5,5,0,0,4
3900000,860,2,5,5,0,0,4
4900000,670,1,4,4,0,0,4
2100000,510,1,3,5,1,0,4
4800000,1026,3,5,7,0,0,4
3000000,600,1,1,3,0,0,4
4650000,760,2,2,3,2,0,4
1400000,425,1,3,5,0,1,4
2000000,500,1,2,4,0,0,4
4500000,911,2,3,4,1,0,4
5000000,876,2,1,2,2,0,4
2900000,549,1,3,4,0,0,4
7000000,671,2,3,4,0,1,4
6500000,600,2,3,9,0,1,4
4500000,950,2,6,7,0,0,4
4100000,850,1,2,4,0,0,4
4800000,550,1,4,4,0,0,4
2800000,461,1,2,2,0,0,4
3200000,580,2,2,4,1,0,4
2700000,650,2,2,3,0,0,4
7100000,950,3,1,5,0,0,4
3000000,640,2,1,4,0,0,4
2900000,657,2,5,5,0,0,4
6800000,950,3,3,3,2,0,4
5900000,670,2,3,7,0,0,4
3000000,500,2,2,3,0,0,4
4050000,885,1,2,2,0,0,4
2400000,375,1,1,4,0,0,4
2500000,600,2,3,4,0,0,4
4500000,900,2,2,2,0,0,4
16800000,1541,4,1,4,2,1,4
4200000,650,2,4,4,0,0,4
2500000,760,1,1,1,2,1,4
1400000,580,1,3,3,0,0,4
3100000,810,2,3,12,2,0,4
3500000,675,2,2,4,1,0,4
1700000,500,1,3,4,0,0,4
3000000,700,1,1,4,0,0,4
4800000,590,1,1,3,2,0,4
2500000,560,2,3,3,0,1,4
1600000,340,2,3,3,0,0,4
6500000,730,2,1,4,0,0,4
5500000,112,2,2,6,0,0,4
8000000,1200,3,4,8,1,0,4
4000000,513,2,4,6,1,0,4
4000000,615,2,2,2,0,0,4
12100000,1050,3,6,8,2,1,4
2700000,570,2,2,5,0,1,4
1550000,490,1,2,3,2,0,4
4500000,805,1,2,3,0,0,4
3500000,600,2,2,4,0,0,4
3400000,776,1,1,3,1,0,4
2500000,405,1,4,4,0,0,4
4700000,970,2,3,4,0,0,4
12000000,1600,3,2,3,2,0,4
3000000,850,2,3,4,0,1,4
2700000,650,1,3,7,0,0,4
6000000,1000,2,2,2,1,0,4
5400000,856,2,2,3,1,0,4
3500000,600,1,1,4,0,0,4
2300000,538,2,3,3,1,0,4
7000000,1800,3,4,8,0,0,4
3500000,900,1,2,4,2,0,4
2800000,800,2,2,3,0,0,4
7200000,1076,3,2,7,0,0,4
2450000,650,2,3,3,0,0,4
